timeslice,cluster_id,cluster_name,cpu_cap,mem_cap,vf_cap,cpu_req,mem_req,vf_req,job_count,cpu_utilization,mem_utilization,vf_utilization,time_minutes
45,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,11.25
45,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,11.25
45,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,11.25
46,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,11.5
46,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,11.5
46,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,11.5
46,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,11.5
47,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,11.75
47,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,11.75
47,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,11.75
47,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,11.75
48,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,12.0
48,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,12.0
48,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,12.0
48,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,12.0
49,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,12.25
49,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,12.25
49,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,12.25
49,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,12.25
50,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,12.5
50,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,12.5
50,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,12.5
50,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,12.5
51,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,12.75
51,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,12.75
51,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,12.75
51,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,12.75
52,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,13.0
52,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,13.0
52,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,13.0
52,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,13.0
53,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,13.25
53,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,13.25
53,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,13.25
53,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,13.25
54,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,13.5
54,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,13.5
54,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,13.5
54,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,13.5
55,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,13.75
55,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,13.75
55,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,13.75
55,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,13.75
56,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,14.0
56,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,14.0
56,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,14.0
56,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,14.0
57,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,14.25
57,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,14.25
57,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,14.25
57,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,14.25
58,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,14.5
58,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,14.5
58,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,14.5
58,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,14.5
59,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,14.75
59,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,14.75
59,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,14.75
59,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,14.75
60,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,15.0
60,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,15.0
60,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,15.0
60,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,15.0
61,0,k8s-cicd,152.0,383875.0,0,63.0,145611,0,9,41.44736842105263,37.93187886681862,0.0,15.25
61,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,15.25
61,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,15.25
61,3,pat-171,600.0,1616261.0,512,24.0,63897,36,2,4.0,3.953383766607002,7.03125,15.25
62,0,k8s-cicd,152.0,383875.0,0,63.0,145611,0,9,41.44736842105263,37.93187886681862,0.0,15.5
62,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,15.5
62,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,15.5
62,3,pat-171,600.0,1616261.0,512,24.0,63897,36,2,4.0,3.953383766607002,7.03125,15.5
63,0,k8s-cicd,152.0,383875.0,0,63.0,145611,0,9,41.44736842105263,37.93187886681862,0.0,15.75
63,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,15.75
63,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,15.75
63,3,pat-171,600.0,1616261.0,512,24.0,63897,36,2,4.0,3.953383766607002,7.03125,15.75
64,0,k8s-cicd,152.0,383875.0,0,63.0,145611,0,9,41.44736842105263,37.93187886681862,0.0,16.0
64,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,16.0
64,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,16.0
