timeslice,cluster_id,cluster_name,cpu_cap,mem_cap,vf_cap,cpu_req,mem_req,vf_req,job_count,cpu_utilization,mem_utilization,vf_utilization,time_minutes
288,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,72.0
288,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,72.0
289,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,72.25
289,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,72.25
289,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,72.25
289,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,72.25
290,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,72.5
290,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,72.5
290,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,72.5
290,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,72.5
291,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,72.75
291,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,72.75
291,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,72.75
291,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,72.75
292,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,73.0
292,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,73.0
292,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,73.0
292,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,73.0
293,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,73.25
293,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,73.25
293,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,73.25
293,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,73.25
294,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,73.5
294,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,73.5
294,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,73.5
294,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,73.5
295,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,73.75
295,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,73.75
295,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,73.75
295,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,73.75
296,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,74.0
296,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,74.0
296,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,74.0
296,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,74.0
297,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,74.25
297,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,74.25
297,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,74.25
297,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,74.25
298,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,74.5
298,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,74.5
298,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,74.5
298,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,74.5
299,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,74.75
299,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,74.75
299,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,74.75
299,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,74.75
300,0,k8s-cicd,152.0,383875.0,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,75.0
300,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,75.0
300,2,pat-141,80.0,385437.0,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,75.0
300,3,pat-171,600.0,1616261.0,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,75.0
301,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,75.25
301,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,75.25
301,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,75.25
301,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,75.25
302,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,75.5
302,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,75.5
302,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,75.5
302,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,75.5
303,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,75.75
303,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,75.75
303,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,75.75
303,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,75.75
304,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,76.0
304,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,76.0
304,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,76.0
304,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,76.0
305,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,76.25
305,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,76.25
305,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,76.25
305,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,76.25
306,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,76.5
306,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,76.5
306,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,76.5
306,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,76.5
307,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,76.75
307,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,76.75
307,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,76.75
307,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,76.75
308,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,77.0
308,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,77.0
308,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,77.0
308,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,77.0
309,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,77.25
309,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,77.25
309,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,77.25
309,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,77.25
310,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,77.5
310,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,77.5
310,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,77.5
310,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,77.5
311,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,77.75
311,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,77.75
311,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,77.75
311,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,77.75
312,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,78.0
312,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,78.0
312,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,78.0
312,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,78.0
313,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,78.25
313,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,78.25
313,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,78.25
313,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,78.25
314,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,78.5
314,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,78.5
314,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,78.5
314,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,78.5
315,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,78.75
315,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,78.75
315,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,78.75
315,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,78.75
316,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,79.0
316,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,79.0
316,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,79.0
316,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,79.0
317,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,79.25
317,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,79.25
317,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,79.25
317,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,79.25
318,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,79.5
318,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,79.5
318,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,79.5
318,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,79.5
319,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,79.75
319,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,79.75
319,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,79.75
319,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,79.75
320,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,80.0
320,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,80.0
320,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,80.0
320,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,80.0
321,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,80.25
321,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,80.25
321,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,80.25
321,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,80.25
322,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,80.5
322,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,80.5
322,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,80.5
322,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,80.5
323,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,80.75
323,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,80.75
323,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,80.75
323,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,80.75
324,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,81.0
324,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,81.0
324,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,81.0
324,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,81.0
325,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,81.25
325,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,81.25
325,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,81.25
325,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,81.25
326,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,81.5
326,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,81.5
326,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,81.5
326,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,81.5
327,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,81.75
327,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,81.75
327,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,81.75
327,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,81.75
328,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,82.0
328,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,82.0
328,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,82.0
328,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,82.0
329,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,82.25
329,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,82.25
329,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,82.25
329,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,82.25
330,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,82.5
330,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,82.5
330,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,82.5
330,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,82.5
331,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,82.75
331,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,82.75
331,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,82.75
331,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,82.75
332,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,83.0
332,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,83.0
332,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,83.0
332,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,83.0
333,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,83.25
333,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,83.25
333,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,83.25
333,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,83.25
334,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,83.5
334,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,83.5
334,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,83.5
334,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,83.5
335,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,83.75
335,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,83.75
335,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,83.75
335,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,83.75
336,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,84.0
336,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,84.0
336,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,84.0
336,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,84.0
337,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,84.25
337,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,84.25
337,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,84.25
337,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,84.25
338,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,84.5
338,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,84.5
338,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,84.5
338,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,84.5
339,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,84.75
339,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,84.75
339,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,84.75
339,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,84.75
340,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,85.0
340,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,85.0
340,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,85.0
340,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,85.0
341,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,85.25
341,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,85.25
341,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,85.25
341,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,85.25
342,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,85.5
342,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,85.5
342,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,85.5
342,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,85.5
343,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,85.75
343,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,85.75
343,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,85.75
343,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,85.75
344,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,86.0
344,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,86.0
344,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,86.0
344,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,86.0
345,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,86.25
345,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,86.25
345,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,86.25
345,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,86.25
346,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,86.5
346,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,86.5
346,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,86.5
346,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,86.5
347,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,86.75
347,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,86.75
347,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,86.75
347,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,86.75
348,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,87.0
348,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,87.0
348,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,87.0
348,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,87.0
349,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,87.25
349,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,87.25
349,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,87.25
349,3,pat-171,600.0,1616261.0,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,87.25
350,0,k8s-cicd,152.0,383875.0,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,87.5
350,1,k8s-mano,240.0,772089.0,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,87.5
350,2,pat-141,80.0,385437.0,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,87.5
